data,Rt,High_68,Low_68,High_95,Low_95
2020-12-14,0.784304376340284,0.83633810497742,0.7355111243380871,0.8916123102494949,0.6899583489708291
2020-12-15,0.7916332611339081,0.8423311958082108,0.7439894844479319,0.89608328847084,0.6993998657502823
2020-12-16,0.8010761727336092,0.8500074472870912,0.754963998729249,0.9017578223896952,0.711670925274011
2020-12-17,0.8125533868288376,0.8593011315551011,0.7683506998086147,0.9085939339874052,0.7266930704944321
2020-12-18,0.8241948072931681,0.8686048834315526,0.7820568176863744,0.915287046101528,0.7421909146111715
2020-12-19,0.8323650411945442,0.8749788915150329,0.7918278333711173,0.9196693843325837,0.7533672680447522
2020-12-20,0.8391704327842379,0.880279690530539,0.7999820344145956,0.9233098076534991,0.7627144954216125
2020-12-21,0.847106002384414,0.8864055750673298,0.8095496679847983,0.9274483860335453,0.7737365718684824
2020-12-22,0.8565353606018331,0.8936179252287881,0.820992278411405,0.9322399722922702,0.7869886786575039
2020-12-23,0.8684453643436372,0.902612752026197,0.8355718082388682,0.9380739712865478,0.8039920837118903
2020-12-24,0.8809855674028115,0.912277922094239,0.8507668983049959,0.944643962379278,0.8216219148007917
2020-12-25,0.8930891886061448,0.9218483463676816,0.8652274566540523,0.9515049299386625,0.8382631505114039
2020-12-26,0.9043151877569358,0.9309157158187911,0.8784749139025863,0.9582764980881523,0.8533948942557427
2020-12-27,0.9077400322193694,0.9335345730977029,0.8826583576910458,0.9600419803260463,0.8582895495127323
2020-12-28,0.9068079156051599,0.9328664194922744,0.8814774668036345,0.9596529784649782,0.8568750730876983
2020-12-29,0.9058484783825147,0.9321749975240619,0.8802656220409155,0.9592451794655571,0.8554264284992642
2020-12-30,0.9044450370724647,0.9311576446074334,0.8784989058446313,0.9586367284495378,0.8533192509239333
2020-12-31,0.9057648734470632,0.932124550606744,0.8801507742803084,0.959229805759351,0.8552822531064798
2021-01-01,0.9141226973650604,0.9386497686267898,0.8902366319043202,0.9638178456895089,0.8669915722445697
2021-01-02,0.9260856120614297,0.9489455638389354,0.9037764329022971,0.9723562882348141,0.8820180263615379
2021-01-03,0.9329559872034218,0.9547413228068112,0.9116678152075214,0.9770238220176896,0.8908768068191101
2021-01-04,0.9387947805010063,0.9597229619953059,0.9183230232861971,0.9811075677690958,0.8983076903508783
2021-01-05,0.9448398541991522,0.9649521591721496,0.9251467915155324,0.9854837064345245,0.9058729711212901
2021-01-06,0.9539259468746103,0.9730028420674256,0.9352231131901122,0.992453798768558,0.9168943410139314
2021-01-07,0.9721406858699408,0.9898325840710943,0.9547650313139332,1.0078407259173936,0.9377056204030715
2021-01-08,0.9933020008244953,1.0088664714833129,0.9779776681525177,1.0246710801289702,0.9628934734673801
2021-01-09,1.0151259221620546,1.0272055316263402,1.003188369964191,1.0394271983570478,0.9913928750327494
2021-01-10,1.0378633308042573,1.0521326485864924,1.0237875464077955,1.0665954997545002,1.0099052953971064
2021-01-11,1.0586992121964474,1.0790919604573361,1.038691881799471,1.0998701265821373,1.0190699692664067
2021-01-12,1.075739328995237,1.101277630589726,1.0507933326801788,1.1274082374636454,1.026439641644551
2021-01-13,1.0867436703883333,1.1157805430770749,1.0584625760477646,1.1455731941139893,1.0309372600553683
2021-01-14,1.090328758010871,1.120469781450304,1.0609986852273687,1.1514217555456685,1.0324795630997976
2021-01-15,1.0889897677584361,1.118832152358805,1.0599435046934853,1.1494706584945922,1.0316933631639529
2021-01-16,1.0859355176346148,1.115377081997495,1.0572712300922293,1.1455959231808694,1.0293842193703384
2021-01-17,1.079659640704597,1.1078508485861118,1.0521859237210045,1.1367595473655487,1.025429697635334
2021-01-18,1.067524894596613,1.093262618306199,1.0423931755386693,1.1196063466674278,1.0178674611323681
2021-01-19,1.05034736212632,1.0725998530926784,1.0285565779614985,1.0953140508605739,1.007227500598214
2021-01-20,1.0282684050114819,1.0469986774341753,1.009873234424063,1.0660640516921434,0.9918131656719189
2021-01-21,1.0051910372761945,1.0231738708494846,0.987524286129913,1.041472786849783,0.9701736174106401
2021-01-22,0.9786095129914725,0.9969558559490501,0.9606008146737093,1.015639843546442,0.9429297609957604
2021-01-23,0.9477302370350672,0.9670139999493428,0.9288310605785257,0.9866823493213527,0.9103164705797183
2021-01-24,0.9214270925718939,0.9446308630239617,0.8987933820515437,0.968404693407747,0.8767297314629108
2021-01-25,0.9009196002410295,0.9286080329861708,0.87405694086426,0.9571222390996841,0.8480200548558625
2021-01-26,0.8854846875549689,0.9165556748035174,0.8554673010791761,0.9486802628248214,0.8265035153761389
2021-01-27,0.8754217275758577,0.9087384615296873,0.843326883155557,0.9432770850170457,0.8124539282687854
2021-01-28,0.8714766411308976,0.9056139302848788,0.8386266210186065,0.94103848848055,0.8070638699480053
2021-01-29,0.8662047809596316,0.9013336016886775,0.8324456007524639,0.9378320629396016,0.8000560610671744
2021-01-30,0.8595805076804881,0.8958112856395644,0.8248156707497802,0.9335080046270092,0.791516774847441
2021-01-31,0.8597732409031654,0.8959658561486111,0.8250432262573301,0.9336210719936671,0.7917758122111052
2021-02-01,0.8645840607959526,0.899799542626892,0.8307473365047778,0.936393781997596,0.7982893697533677
2021-02-02,0.8741908718468525,0.9073351315749515,0.8422577507916685,0.9416905299759657,0.8115357684093998
2021-02-03,0.8858623548067139,0.9163920131068379,0.8563500763921035,0.9479390512924755,0.8278551778630068
2021-02-04,0.89769614206298,0.9255985033679768,0.8706350944763548,0.9543421783913452,0.8444153606081014
2021-02-05,0.9110920185177132,0.9358473702220154,0.8869916183556041,0.9612576734685108,0.8635461697356883
2021-02-06,0.927013917000767,0.9477389602491836,0.9067421407366215,0.9689172704818714,0.8869236314567475
2021-02-07,0.9413233029009804,0.9583563744783287,0.9245929876368705,0.9756922023689151,0.9081654286859985
2021-02-08,0.9522669366565096,0.9666701578089091,0.9380783329649397,0.9812879964221378,0.9241043467341993
2021-02-09,0.9613269586545421,0.9734989977869779,0.9493071172418932,0.9858232346392006,0.9374394735490312
2021-02-10,0.968926754732253,0.9793280044397922,0.9586359777632086,0.989839726885826,0.9484556735326589
2021-02-11,0.975542724348508,0.9837439232285282,0.9674098977655604,0.992013494405621,0.9593454434796854
2021-02-12,0.9820742599582842,0.9880839762197596,0.9761010962818476,0.9941302450662741,0.9701644851904498
2021-02-13,0.9877297833858673,0.9916860575571932,0.9837892926043331,0.995658115118311,0.9798645852125909
2021-02-14,0.9912299952510081,0.9943261492750826,0.9881434821209043,0.9974319441931278,0.9850666098847715
2021-02-15,0.9935613048999526,0.9961362723155748,0.9909929936702883,0.9987178959171544,0.9884313386265816
2021-02-16,0.9945854176702414,0.9969222395484073,0.9922540733948161,0.9992645390293134,0.989928206722131
2021-02-17,0.9957776140601865,0.9979999728870522,0.9935602040158981,1.0002272804964951,0.9913477427541869
2021-02-18,0.9953869750283132,0.9976765981824106,0.9931026064638292,0.9999714759261218,0.9908234924889587
2021-02-19,0.9948963360185493,0.9972437490793783,0.9925544485433319,0.999596687725819,0.9902180866537261
2021-02-20,0.9967951810205392,0.9990444806956726,0.9945509455397814,1.0012988445651816,0.9923117742533991
2021-02-21,1.00059142557135,1.0031381795031458,0.9980511373151439,1.0056913991105312,0.9955173147345275
2021-02-22,1.006291229865421,1.0099325563166557,1.0026630323120849,1.0135870116657892,0.9990479636566475
2021-02-23,1.012614878477157,1.017843158649672,1.0074134542044335,1.0230982947219782,1.0022388858315014
2021-02-24,1.0211097392857422,1.0286556688278916,1.0136191653114863,1.0362569539379347,1.0061839469051237
2021-02-25,1.0291174696309635,1.0394619986812912,1.0188758899246722,1.0499094770756552,1.008737259562417
2021-02-26,1.0409585384115654,1.055262492392951,1.0268484816832448,1.0697603436274021,1.0129323222079898
2021-02-27,1.0572305694180664,1.0770196568061532,1.0378051160960913,1.097172378260352,1.0187432968402281
2021-02-28,1.076221523442839,1.1019432282423718,1.051100299888861,1.1282654142874595,1.0265795575804384
2021-03-01,1.0967677157409614,1.1289485179521872,1.0655044172668537,1.162046823900531,1.0351586225298637
2021-03-02,1.1165560454090753,1.1550119572778093,1.0793808711297042,1.1947486067359057,1.0434864344396955
2021-03-03,1.1371070665031684,1.182096829655855,1.0938302021954416,1.2287994916535012,1.0522662367326745
2021-03-04,1.156718822339886,1.208395357734715,1.107253224246537,1.2622828304310236,1.0599985634546678
2021-03-05,1.175570786337785,1.2339354726438359,1.11996827364935,1.2950623325675026,1.0671279345785307
2021-03-06,1.1932545662783103,1.2579794404342408,1.131862088038715,1.326036710506507,1.0738020057154547
2021-03-07,1.2090148365351303,1.27949963818423,1.1424158367879944,1.3538702417352937,1.079702638942822
2021-03-08,1.2209850734558567,1.2958687359004435,1.150432291042631,1.3750832783763913,1.0842103886607664
2021-03-09,1.225720453543231,1.3023372147041932,1.1536149786685317,1.3834652621514185,1.0860207900800956
2021-03-10,1.2259991220037922,1.302719208861424,1.1538011793922234,1.383961439965118,1.0861253810267173
2021-03-11,1.2219688212180049,1.297181507657981,1.1511207596633601,1.3767588189832882,1.0846373229940467
2021-03-12,1.2149933281027674,1.287591968175816,1.14649129488792,1.3642872151070657,1.0820858685312735
2021-03-13,1.2077386156986483,1.2776458446992078,1.141659273640655,1.3513809606423333,1.0794078185252276
2021-03-14,1.1993429749541993,1.2660939146516696,1.13611372387048,1.336366542962891,1.076406161400512
2021-03-15,1.1885411869065998,1.2512933570839284,1.1289380096322807,1.3171945201642663,1.0724838252609714
2021-03-16,1.1738173742738105,1.2311752732359154,1.1191331122247352,1.2912068091110496,1.0671224870886893
2021-03-17,1.1575100124828621,1.2088804228355037,1.1083235331448988,1.2624347642028235,1.0613209848216143
2021-03-18,1.141481206305127,1.187110260093257,1.097606648441768,1.2344938098061582,1.05548658650318
2021-03-19,1.1265940164790185,1.1670508917960747,1.087540036957752,1.2089106629089208,1.0498889532322748
2021-03-20,1.1127298584315992,1.1485135473351216,1.0780613355557942,1.1854124022663615,1.0445079787077067
2021-03-21,1.0997662646646822,1.131433213993659,1.0689857946513144,1.1639866426382444,1.0390918039535553
2021-03-22,1.086573028216241,1.1142971138694542,1.0595388338884637,1.1427110908481037,1.0331945308861223
2021-03-23,1.078416749505052,1.1032321031922856,1.0541596461512697,1.1286057072129707,1.0304607931309384
2021-03-24,1.0692226189410974,1.0909160924557637,1.047960574872956,1.1130409954169551,1.0271299602513395
2021-03-25,1.0592135603372805,1.0776272803374947,1.0411145037125147,1.096355663713157,1.0233301104631976
2021-03-26,1.0484485355784179,1.0635087217375074,1.0336016251303242,1.0787821836075924,1.0189679903932258
2021-03-27,1.0374552277407203,1.049485630698151,1.0255627355330208,1.0616539444053132,1.0138081540750528
2021-03-28,1.0280146102904604,1.0380668475119672,1.018059717322241,1.0482164289867615,1.0082021686073086
2021-03-29,1.0188366834291287,1.0274014846010426,1.0103432828681012,1.0360376863838432,1.0019212829179602
2021-03-30,1.0087530770587871,1.0161964172168971,1.0013642579114836,1.0236942783858134,0.9940299597749864
2021-03-31,0.9977964074350777,1.005388607044299,0.9902615411955417,1.0130381400232058,0.9827840083256909
2021-04-01,0.9882487075926273,0.9963549119946508,0.9802084552288125,1.0045270684348826,0.9722341549032064
2021-04-02,0.9797870014588864,0.9886929226606752,0.9709613043991064,0.997679068004473,0.9622158314813353
2021-04-03,0.9708520024289381,0.981105261858872,0.9607058999001798,0.9914656781899815,0.9506669542725972
2021-04-04,0.96166824045182,0.9733834000103805,0.9500940838464014,0.9852395625220827,0.9386609301941247
2021-04-05,0.9522501060833365,0.9653646748506061,0.9393137081717505,0.9786574144735593,0.9265554811158484
2021-04-06,0.9427270480690956,0.9589249981123765,0.926802729753741,0.9753965798835839,0.9111520431663126
2021-04-07,0.9291031830165635,0.9496500013411955,0.9090009718224998,0.9706414267963959,0.8893433677590046
2021-04-08,0.9145917641714141,0.9392755940904641,0.890556728596465,0.9646082183536149,0.8671704873656165
2021-04-09,0.899924169196092,0.928344027222689,0.872374546377447,0.9576341204572381,0.8456951587667543
2021-04-10,0.8860062774946067,0.9175605550032793,0.855537450940214,0.9502002834662316,0.8261540753401012
2021-04-11,0.8725473641692084,0.9069457211323071,0.8394541269818447,0.9426491978711407,0.8076660095702162
2021-04-12,0.8620494329047961,0.8985086315368941,0.8270702654502414,0.9364478613465356,0.79357112917323
2021-04-13,0.8548315967203413,0.8926242276054561,0.8186397778620722,0.9320176705174169,0.7840487710306493
2021-04-14,0.8500233048143508,0.8886428222313534,0.8130829457513986,0.9289414980024064,0.7778217450424967
2021-04-15,0.8471403104027542,0.8862997210448157,0.809711926544111,0.9271901584702956,0.7740145694688864
2021-04-16,0.8459774424219546,0.8853749785743729,0.808333891878844,0.9265265003360988,0.7724443269450411
2021-04-17,0.8459024519928402,0.8853161709538817,0.8082442772963767,0.9264854341795011,0.7723416468644909
2021-04-18,0.8480262759952131,0.8869435680447856,0.8108174188026939,0.9275692949514113,0.7753169964672281
2021-04-19,0.8536479022071942,0.8911028057079581,0.8177680021136632,0.9301327126159545,0.783463105427365
2021-04-20,0.857815634149833,0.894272215424921,0.8228458876043845,0.9322156314296486,0.7893629757885754
2021-04-21,0.866535477992154,0.9012618968864334,0.8331475957579577,0.937326852440796,0.8010982501838446
2021-04-22,0.8768731566245757,0.9096462277285723,0.8452812292795272,0.9436004425915172,0.8148704456934273
2021-04-23,0.8875116711754681,0.91827562192197,0.8577786596718947,0.9500705119114002,0.8290765874112497
2021-04-24,0.8963273226991693,0.925236129421585,0.8683219860684244,0.9550484062356714,0.84122011952935
2021-04-25,0.9025286050231036,0.9300627368095601,0.8758097887719095,0.9584121841312789,0.8499062880559778
2021-04-26,0.9088912838932378,0.9349237050483564,0.883583861316369,0.9616811247817247,0.8590014373177501
2021-04-27,0.917111246112575,0.941075525089345,0.8937573111321282,0.965650148062438,0.8710137201480046
2021-04-28,0.925799951219083,0.9472078330647453,0.9048759715641017,0.9690996171010888,0.8844358940998018
2021-04-29,0.9317965363698515,0.9513297606476269,0.912664421243296,0.9712640940766223,0.8939334152679607
2021-04-30,0.9343040705029528,0.953059645996168,0.9159176279158838,0.9721843543955294,0.8979003182349613
2021-05-01,0.9334862161201494,0.9524778700502868,0.9148732783647703,0.9718482401551825,0.8966390567841493
2021-05-02,0.9289384348939627,0.949062253205959,0.9092413679265315,0.9696128228625207,0.8899710523036657
2021-05-03,0.9194542429966657,0.941606802224928,0.8978229244839258,0.9642806021687128,0.8767128466867083
2021-05-04,0.9091064229964516,0.9333154152449985,0.8855254862900681,0.9581524630357088,0.8625726051258482
2021-05-05,0.9043944242764889,0.9297067594827302,0.8797713742513782,0.9557083798701018,0.8558376094073981
2021-05-06,0.9016566716439987,0.9276527885391875,0.8763892011058926,0.9543775517914591,0.8518503769248692
2021-05-07,0.8989180163564743,0.9256449707322728,0.8729629335504753,0.9531437966778707,0.8477797223142757
2021-05-08,0.8935290022858459,0.9216543414197806,0.8662621400357937,0.9506381574375978,0.8398537546696242
2021-05-09,0.8865779460736775,0.916404515828827,0.8577224103703804,0.9472021196358291,0.829837908718936
2021-05-10,0.8777981342917925,0.9097549526514468,0.8469642045258119,0.9428346596047747,0.8172531633535047
2021-05-11,0.8707087494586238,0.9043461633839055,0.8383229217936156,0.9392351635694609,0.807188680388881
2021-05-12,0.8636586848713094,0.8988943929882954,0.8298047101737375,0.9355118345246959,0.79733246889558
2021-05-13,0.854312238597654,0.8916946247268424,0.8184977180859002,0.9306448764734649,0.7842510631915809
2021-05-14,0.8422449989043842,0.8824229562205493,0.8038973495482752,0.9244312214967708,0.7673800081522223
2021-05-15,0.8286236750731156,0.8719011968531938,0.7874955928405241,0.9173281581807589,0.7485169501554192
2021-05-16,0.8133870961625245,0.8600726655259759,0.7692375337052019,0.9092942417955566,0.7276239781540083
2021-05-17,0.8002183199660389,0.8495563859731385,0.7537479867785937,0.9017621847998925,0.7101453864108029
2021-05-18,0.7911915431219902,0.842202070839624,0.743273461783153,0.8963050449360542,0.6984478268231123
2021-05-19,0.7827744402506889,0.8353478450932297,0.7335130751947785,0.8912332897224009,0.6875637499254985
2021-05-20,0.7741930173683322,0.8283785312948679,0.7235556606711,0.8861122024507072,0.6764664612031716
2021-05-21,0.7628073545420445,0.8191550543701032,0.7103402729907171,0.879383372474893,0.6617538097161211
2021-05-22,0.7501719340166917,0.8088634727564957,0.6957447030569165,0.8718193192763284,0.6455817798771701
2021-05-23,0.7368539289441908,0.7979800125482007,0.6804170546045792,0.8637953054166091,0.6286693895293659
2021-05-24,0.7238840019503673,0.7872285529370283,0.6656447640014646,0.855678416961448,0.6125108390903202
2021-05-25,0.7166356089782119,0.7811422656929768,0.6574650188742294,0.850984989018524,0.6036304953810293
2021-05-26,0.7124091864549372,0.7776015056049475,0.6526920791346542,0.8482690365846848,0.5984501836440985
2021-05-27,0.7079997765846613,0.7739048071016812,0.6477173710798214,0.845432462630881,0.5930575905871615
2021-05-28,0.7018897425423096,0.7687615437575969,0.6408459242436716,0.8414613278895332,0.5856300888616824
2021-05-29,0.6941851325787868,0.7622387561203067,0.6322195776176559,0.8363804482422155,0.5763420912369139
2021-05-30,0.6849466481983072,0.7543177502456362,0.6219688311039213,0.8300821372459082,0.5653842989624787
2021-05-31,0.679382812295434,0.7495314593442359,0.6158138165395559,0.8262597576859619,0.5588244720766019
2021-06-01,0.6822520346931974,0.7519974104995067,0.61898929235406,0.8282254197729879,0.5622091834820946
2021-06-02,0.6888382778253099,0.7576317753358925,0.6263042068054314,0.8326846993371794,0.5700295622762569
2021-06-03,0.6956883877850581,0.7634249605877959,0.6339737680386812,0.8371834864468946,0.5782811013486653
2021-06-04,0.6960824512457273,0.7637537985253126,0.6344188442711814,0.8374328861099372,0.5787629776016749
2021-06-05,0.6942247767238247,0.7622024366328121,0.6323218650255787,0.836254844752541,0.5764937015380741
2021-06-06,0.6901150461978006,0.7587384826254293,0.6277109411417476,0.8335812504246338,0.5715261674572707
2021-06-07,0.6872384129825935,0.7562893514290441,0.6245051761270155,0.8316579914663674,0.5680896408623103
2021-06-08,0.6906675666758371,0.7592097767797439,0.6283260759780798,0.8339527062898,0.572185304686472
2021-06-09,0.6967750133100461,0.7644033517860651,0.6351416473550153,0.8380266627830726,0.579503253920973
2021-06-10,0.702234247453011,0.7690158434404256,0.6412629628268879,0.8416077507891315,0.5861019895620563
2021-06-11,0.7042850211319919,0.7707361495221129,0.6435738456842736,0.8429272308546368,0.588602623178958
2021-06-12,0.703160513383126,0.7697923003800711,0.6423070933787911,0.8422024543696262,0.5872320403670662
2021-06-13,0.7003698293740463,0.7674402008770911,0.6391723028240888,0.840383417333223,0.5838476212272181
2021-06-14,0.6968805829569854,0.764489953721042,0.635262134349447,0.8380902466416169,0.5796346078984271
2021-06-15,0.6996216132877804,0.7668059834747758,0.6383350002646255,0.8398881108256115,0.5829461444053112
2021-06-16,0.7052799372968359,0.7715336803924787,0.6447261148394822,0.8434873441264102,0.5898722130204174
2021-06-17,0.7094483460843621,0.7749732117499217,0.6494736193990291,0.8460482163957079,0.5950490316939225
2021-06-18,0.7123753551682189,0.7774328965895545,0.6527715571421575,0.8479441814061643,0.5986215025113704
2021-06-19,0.7109051927395468,0.7761993591159825,0.6511133460870592,0.8469958452163663,0.5968238191585199
2021-06-20,0.7067337541903475,0.7726861194456692,0.6464210215583334,0.8442781173242988,0.5917479215496271
2021-06-21,0.7002899621199528,0.7672706468539232,0.6391676956795638,0.8401097498814754,0.5839038475327565
2021-06-22,0.6985356265784188,0.7657915975455324,0.6371978740569607,0.838965786958301,0.5817783399811579
2021-06-23,0.6983433486066024,0.765630729660455,0.636980975396394,0.8388431185579516,0.5815436100298298
2021-06-24,0.6973750293185944,0.7648238209155441,0.6358860669717389,0.8382324417625883,0.5803569338749778
2021-06-25,0.6856399602916458,0.7551435851963862,0.6225470741692173,0.8310579488834388,0.5658649268291008
2021-06-26,0.6704701152614354,0.7424186666712523,0.6055106200398693,0.8213562742693203,0.5475401810065541
2021-06-27,0.6551284487891772,0.729268129523115,0.5885456165255473,0.8109646587273607,0.5295196327322251
2021-06-28,0.6423916318855,0.71808835864396,0.5746967082282816,0.8017868885036615,0.5150035876723048
2021-06-29,0.6364370977290682,0.7128093661533469,0.568271174066255,0.7973879793390911,0.5083115951649074
2021-06-30,0.634093579285029,0.7107213657452461,0.5657517148012355,0.7956350741818872,0.505695772293866
2021-07-01,0.6321405234282723,0.7089737328415892,0.5636585087175577,0.7941581369575081,0.5035276887094453
2021-07-02,0.6382299415827423,0.7143829295457422,0.5702180312144882,0.7986769951034879,0.5103471984409799
2021-07-03,0.6478824719912283,0.7229451557109334,0.580634591691531,0.8058226428506463,0.5212015148118412
2021-07-04,0.6624331551542297,0.7357817046443714,0.5964148269980308,0.8164604754684558,0.5377267201757746
2021-07-05,0.6821799499158926,0.7531878090466664,0.6178813998107553,0.8309049772030769,0.5602921587312545
2021-07-06,0.7119765858638674,0.7789835103889733,0.6507441920902752,0.851764965665593,0.5952863290681969
2021-07-07,0.7495416356639129,0.8108130503932293,0.6929070002658496,0.8767212444537987,0.6409091441990392
2021-07-08,0.7897754178112031,0.8434336628810519,0.7395343074767418,0.9005090426862881,0.692710331877668
2021-07-09,0.8418557098721652,0.8885378175490398,0.7976278872159454,0.9376742102465695,0.7558543495803803
2021-07-10,0.8988049271386469,0.9400157103886901,0.8594017152577493,0.9830340650078789,0.8218060747459973
2021-07-11,0.9582609088553754,0.997251346475295,0.9207954986604172,1.0377668115201761,0.8848551158904204
2021-07-12,1.0212853534712754,1.0629276170705697,0.9812751332785437,1.1062019240764267,0.9428969564923746
2021-07-13,1.0843222919637803,1.133361869376272,1.0374056082953513,1.184524340532826,0.9926118183709846
2021-07-14,1.148033386600627,1.2103706606940159,1.0889087779927389,1.2759206002729058,1.0329968348703522
2021-07-15,1.2136039768670686,1.2958050013803688,1.1366227346169557,1.3832258081568567,1.0648612746300306
2021-07-16,1.2807149266961815,1.3874319012579654,1.1822184686673505,1.5023693923527026,1.0919425271714727
2021-07-17,1.350473985913683,1.4865643609409327,1.226868477763333,1.635139602845082,1.1157478364898825
2021-07-18,1.4181724308908639,1.5855875040690817,1.2684835070089526,1.7707287265436065,1.136520732423348
2021-07-19,1.4825774584681806,1.6817831207435399,1.3070508723191816,1.9046678591452595,1.1552033622965425
2021-07-20,1.5326647719048532,1.7573564785146518,1.3368200297433501,2.0108951495727463,1.1698222520301427
2021-07-21,1.5754492921635053,1.8231580152190456,1.3615530150608348,2.1046791842274555,1.181469183911034
2021-07-22,1.6043599477605996,1.8688128227642526,1.3775186407822886,2.1708772657932474,1.1882889018293195
2021-07-23,1.6471089874851326,1.9362028519869472,1.4014229311365345,2.2687045246419784,1.199144682941153
2021-07-24,1.687921182929833,2.0010711266030294,1.4240801964575167,2.3635300274771063,1.2095481671860804
2021-07-25,1.7200214080956877,2.052534645208676,1.4417338865744096,2.439273597913373,1.217672080644841
2021-07-26,1.7380485324828792,2.0815859581839504,1.451598689650809,2.482210966754023,1.22223642968774
2021-07-27,1.7308635759681545,2.069984418623113,1.4476780019317312,2.465040529896606,1.2204276965138432
2021-07-28,1.7078962234633854,2.032884207200296,1.4351988553540407,2.410162806564773,1.2147921028722621
2021-07-29,1.6794873316741816,1.9871777606254546,1.4197280698031287,2.3427993566569474,1.2078999750122963
2021-07-30,1.647653429392098,1.936215718604355,1.4023382704034923,2.268025138040264,1.2002702416385385
2021-07-31,1.6176561467430222,1.8886547666533495,1.3857447149014246,2.1987405746324065,1.1929204711285564
2021-08-01,1.5872763495620081,1.8409675025386913,1.368712203259223,2.1297856621892723,1.1852750636303357
2021-08-02,1.552449932999199,1.7870497169261685,1.3487817166516074,2.052581068432516,1.176045067883394
2021-08-03,1.5019979740241072,1.7095182651363574,1.3197622908357927,1.942323164172544,1.162811215571414
2021-08-04,1.4477243773180708,1.6272751555185012,1.288045595505483,1.8266979301067743,1.148238810080738
2021-08-05,1.3984009618738418,1.5534387173694364,1.2588751544796775,1.7239884209664615,1.1348612951869432
2021-08-06,1.3560271261650372,1.4909040257976998,1.2333771385828254,1.6380078374808134,1.1229540630510646
2021-08-07,1.3186889861282414,1.436713466618431,1.2103765039222252,1.5644499453927943,1.1117760200003823
2021-08-08,1.2872978893141325,1.391799946499939,1.1906533659592786,1.5041595375166987,1.1018663764353778
2021-08-09,1.2577919087662142,1.350171272533891,1.1717405998857888,1.4488786911888198,1.092017345892615
2021-08-10,1.2255235243473155,1.3046224636752133,1.1512247496434893,1.388521567627183,1.081726139563735
2021-08-11,1.1947390344133557,1.2612596166681345,1.1317292831473391,1.3312910299116756,1.0722303628700844
2021-08-12,1.1687140230970803,1.2247688402043688,1.11522604929023,1.283390500612095,1.0643049187838176
2021-08-13,1.1482121816805155,1.1962610073690159,1.102094056346521,1.2462405334120217,1.0579066313670318
2021-08-14,1.1330881467666045,1.1755747392520788,1.0921375692329813,1.2195973466894048,1.0527230066512094
2021-08-15,1.122594196611741,1.1615222009795243,1.0849712170598607,1.201755230163211,1.0486532623238833
2021-08-16,1.1126092280774444,1.1483284617661385,1.0780013248674907,1.185159025933573,1.0445047521362774
2021-08-17,1.1005297490721122,1.1322761356634063,1.0696736322435698,1.164912792017452,1.0397077851777794
2021-08-18,1.0870729248511342,1.1142329627808287,1.060575026071914,1.142055139860997,1.034739266443168
2021-08-19,1.0762287245792963,1.0997605585151387,1.053200464444805,1.1237959662523318,1.0306757781116649
2021-08-20,1.0667509124649446,1.0873090474537974,1.0465815121176962,1.1082559170842545,1.0268008464120526
2021-08-21,1.0585764712132584,1.076502883525971,1.0409485983143913,1.094727835252529,1.0236192648293698
2021-08-22,1.0527239423395773,1.0688074487670005,1.0368824756033095,1.0851329948855788,1.0212830485581967
2021-08-23,1.046528393903741,1.060639183067517,1.0326053435916618,1.0749377110829896,1.0188700321312796
2021-08-24,1.040042262792972,1.0521106496915857,1.0281123126201521,1.0643174733159937,1.0163207991731265
2021-08-25,1.034778355467964,1.0451136682913043,1.0245452528693386,1.0555511913393598,1.014414360495428
2021-08-26,1.0316187823300862,1.0408884144299,1.0224317025786291,1.0502405988780705,1.0133271751755284
2021-08-27,1.0289467228703235,1.0373998458657108,1.0205624802346025,1.0459218492207645,1.0122471179585484
2021-08-28,1.0273326875057653,1.0352936977396139,1.0194328952827991,1.0433159259843445,1.0115943210707155
2021-08-29,1.0249810268508355,1.0323220057692568,1.0176922512686568,1.0397151880239206,1.0104556790227206
2021-08-30,1.0226889426863115,1.0293848274641844,1.016036613385489,1.036124267719107,1.0094278395617167
2021-08-31,1.0214654808458101,1.0277853503435215,1.0151844726998451,1.0341440811929787,1.008942325905626
2021-09-01,1.0203564309533368,1.0263348043905665,1.0144128816806806,1.0323480019923696,1.0085041565725978
2021-09-02,1.017899325703273,1.0233062350196034,1.0125209854226835,1.028741713371675,1.0071712141778357
2021-09-03,1.0134651263672407,1.0178881501092216,1.0090613220565565,1.0223303932824994,1.0046767371771688
2021-09-04,1.0087485422806484,1.0124999705262734,1.0050110135536314,1.016265298290507,1.001287384345223
2021-09-05,1.002195110261837,1.0063653544675562,0.998042147067747,1.0105528796849041,0.9939064648852862
2021-09-06,0.9949955033423545,1.0000774562625192,0.9899393748341351,1.0051852335946296,0.9849090707378613
2021-09-07,0.986395182827259,0.9928241904895334,0.9800078064761564,0.9992948294629795,0.9736620614362255
2021-09-08,0.9766516615131683,0.9852269800760994,0.9681509830917786,0.9938769387805723,0.9597249448119306
2021-09-09,0.9661593683067069,0.9774364323907383,0.9550124164247964,0.9888436086768907,0.9439955767450071
2021-09-10,0.9538097964667872,0.9681464776189591,0.9396854299804124,0.9826954734369282,0.925773378159835
2021-09-11,0.9400817432999676,0.9579721237353204,0.9225254995435651,0.976196640849623,0.9053033924661127
2021-09-12,0.9252834912235104,0.9466170082171529,0.9044308199642271,0.9684313709451546,0.8840589944393029
